"","Date","Umpire","Home","Away","R [H]","R [A]","PC","IC","xIC","CC","xCC","CCAx","Acc","xAcc","AAx","Con","Fav [H]","totRI"
"","2024-09-13","Ryan Blakney","SEA","TEX","5","4","140","3","9.1","137","130.9","6.1","97.9","93.5","4.4","96.4","-0.05","0.45"
"","2024-09-13","Roberto Ortiz","PIT","KC","3","8","177","22","13.1","155","163.9","-8.9","87.6","92.6","-5.1","88.1","-0.82","4.14"
"","2024-09-13","Lance Barrett","PHI","NYM","3","11","173","7","7.4","166","165.6","0.4","96","95.7","0.2","96","0.17","0.65"
"","2024-09-13","John Tumpane","NYY","BOS","5","4","161","14","13.1","147","147.9","-0.9","91.3","91.9","-0.6","92.5","0.48","1.34"
"","2024-09-13","Gabe Morales","MIN","CIN","4","8","122","8","6.4","114","115.6","-1.6","93.4","94.8","-1.3","95.9","-0.03","1.01"
"","2024-09-13","Adam Beck","LAA","HOU","3","5","128","4","8","124","120","4","96.9","93.8","3.1","96.9","0.08","0.44"
"","2024-09-13","Will Little","DET","BAL","1","0","128","4","11.2","124","116.8","7.2","96.9","91.3","5.6","96.9","-0.21","0.51"
"","2024-09-13","Brian Walsh","CWS","OAK","0","2","132","8","7.4","124","124.6","-0.6","93.9","94.4","-0.5","93.9","-0.48","1.12"
"","2024-09-13","Nate Tomlinson","COL","CHC","9","5","136","7","8.5","129","127.5","1.5","94.9","93.8","1.1","92.6","0.57","1.23"
"","2024-09-13","Austin Jones","CLE","TB","1","3","113","7","6.9","106","106.1","-0.1","93.8","93.9","0","92","0.4","0.68"
"","2024-09-13","Mike Estabrook","AZ","MIL","1","2","174","13","9.5","161","164.5","-3.5","92.5","94.5","-2","92.5","-0.75","1.63"
"","2024-09-13","Stu Scheurwater","ATL","LAD","6","2","149","13","11","136","138","-2","91.3","92.7","-1.4","95.3","-0.08","1.42"
"","2024-09-12","James Hoye","WSH","MIA","3","6","117","4","7.8","113","109.2","3.8","96.6","93.3","3.3","94.9","-0.32","0.62"
"","2024-09-12","Tom Hanahan","STL","CIN","6","1","144","2","7.2","142","136.8","5.2","98.6","95","3.6","98.6","-0.11","0.11"
"","2024-09-12","Ben May","SF","MIL","0","3","157","7","10.4","150","146.6","3.4","95.5","93.3","2.2","95.5","-0.46","0.56"
"","2024-09-12","Rob Drake","SEA","TEX","4","5","165","18","14.5","147","150.5","-3.5","89.1","91.2","-2.1","86.1","0.64","2.32"
"","2024-09-12","Charlie Ramos","NYY","BOS","2","1","147","4","7.3","143","139.7","3.3","97.3","95","2.3","96.6","0.37","0.37"
"","2024-09-12","Jeremie Rehak","HOU","OAK","6","3","113","6","6","107","107","0","94.7","94.7","0","97.3","0.16","0.3"
"","2024-09-12","Alfonso Márquez","DET","COL","2","4","131","5","6.4","126","124.6","1.4","96.2","95.1","1.1","97.7","0.08","0.6"
"","2024-09-12","Sean Barber","CLE","TB","2","5","135","6","6.1","129","128.9","0.1","95.6","95.5","0.1","91.9","-0.72","0.72"
"","2024-09-11","Ryan Additon","WSH","ATL","5","1","139","7","7.3","132","131.7","0.3","95","94.7","0.3","93.5","0.05","0.53"
"","2024-09-11","Mark Carlson","TOR","NYM","2","6","154","10","15.6","144","138.4","5.6","93.5","89.9","3.6","90.3","0.43","1.45"
"","2024-09-11","Chris Segal","STL","CIN","2","1","143","9","11.3","134","131.7","2.3","93.7","92.1","1.6","95.8","0.11","1.17"
"","2024-09-11","CB Bucknor","SF","MIL","13","2","174","11","9.2","163","164.8","-1.8","93.7","94.7","-1","94.3","0.19","1.47"
"","2024-09-11","David Arrieta","SEA","SD","5","2","146","8","8.7","138","137.3","0.7","94.5","94","0.5","95.2","0.63","1.03"
"","2024-09-11","James Jean","PIT","MIA","3","1","113","5","4.6","108","108.4","-0.4","95.6","95.9","-0.4","96.5","0.09","0.53"
"","2024-09-11","John Bacon","PHI","TB","3","2","116","4","9.6","112","106.4","5.6","96.6","91.7","4.8","92.2","0.25","0.47"
"","2024-09-11","Alan Porter","NYY","KC","4","3","196","9","14.2","187","181.8","5.2","95.4","92.8","2.6","93.4","0.73","1.09"
"","2024-09-11","Hunter Wendelstedt","MIN","LAA","6","4","121","3","5.2","118","115.8","2.2","97.5","95.7","1.8","96.7","-0.27","0.39"
"","2024-09-11","Manny Gonzalez","LAD","CHC","10","8","184","19","12.6","165","171.4","-6.4","89.7","93.2","-3.5","90.8","-0.72","2.52"
"","2024-09-11","Alex MacKay","HOU","OAK","4","5","114","7","6","107","108","-1","93.9","94.8","-0.9","93.9","0.48","1.06"
"","2024-09-11","Mark Ripperger","DET","COL","7","4","128","7","12.4","121","115.6","5.4","94.5","90.3","4.2","93","-0.02","0.72"
"","2024-09-11","Malachi Moore","CWS","CLE","4","6","173","15","11.1","158","161.9","-3.9","91.3","93.6","-2.2","90.8","-0.31","1.65"
"","2024-09-11","Paul Clemons","BOS","BAL","5","3","137","5","8.3","132","128.7","3.3","96.4","93.9","2.4","94.9","0.12","0.5"
"","2024-09-11","Tony Randazzo","AZ","TEX","14","4","160","16","11.3","144","148.7","-4.7","90","93","-3","91.9","0.17","2.03"
"","2024-09-10","Erich Bacchus","WSH","ATL","0","12","156","11","11.9","145","144.1","0.9","92.9","92.4","0.6","93.6","-0.1","1.32"
"","2024-09-10","Dan Merzel","TOR","NYM","6","2","157","13","13.7","144","143.3","0.7","91.7","91.3","0.4","91.1","1.6","1.86"
"","2024-09-10","Larry Vanover","STL","CIN","0","3","161","18","11.5","143","149.5","-6.5","88.8","92.9","-4","93.2","1.41","4.11"
"","2024-09-10","Dan Iassogna","SF","MIL","2","3","132","14","11.1","118","120.9","-2.9","89.4","91.6","-2.2","89.4","-0.63","2.09"
"","2024-09-10","Laz Diaz","SEA","SD","3","7","157","15","13","142","144","-2","90.4","91.7","-1.3","88.5","1.28","3.12"
"","2024-09-10","Derek Thomas","PIT","MIA","6","4","166","3","9.5","163","156.5","6.5","98.2","94.2","3.9","97","-0.45","0.45"
"","2024-09-10","John Libka","PHI","TB","9","4","134","6","9.4","128","124.6","3.4","95.5","93","2.5","94","0.64","0.98"
"","2024-09-10","Chad Whitson","NYY","KC","0","5","144","10","9.7","134","134.3","-0.3","93.1","93.3","-0.2","95.1","0.47","1.03"
"","2024-09-10","Marvin Hudson","MIN","LAA","10","5","150","7","8.4","143","141.6","1.4","95.3","94.4","0.9","96","-0.02","0.58"
"","2024-09-10","Cory Blaser","LAD","CHC","3","6","136","10","8.7","126","127.3","-1.3","92.6","93.6","-0.9","94.1","0.01","1.47"
"","2024-09-10","Clint Vondrak","HOU","OAK","3","4","150","11","7.7","139","142.3","-3.3","92.7","94.9","-2.2","91.3","0.44","0.86"
"","2024-09-10","Jeremy Riggs","DET","COL","11","0","131","4","8.1","127","122.9","4.1","96.9","93.8","3.1","93.1","-0.07","0.33"
"","2024-09-10","Bill Miller","CWS","CLE","0","5","160","10","10.2","150","149.8","0.2","93.8","93.6","0.1","93.8","-0.23","1.73"
"","2024-09-10","Ryan Wills","BOS","BAL","3","5","144","13","9.8","131","134.2","-3.2","91","93.2","-2.2","94.4","-0.56","1.54"
"","2024-09-10","Phil Cuzzi","AZ","TEX","6","0","178","9","11.3","169","166.7","2.3","94.9","93.7","1.3","94.9","0.98","1.5"
"","2024-09-09","Stu Scheurwater","TOR","NYM","2","3","163","8","10.3","155","152.7","2.3","95.1","93.7","1.4","92.6","-0.52","0.94"
"","2024-09-09","Lance Barksdale","PIT","MIA","3","2","139","11","10.8","128","128.2","-0.2","92.1","92.2","-0.1","90.6","0.76","1.98"
"","2024-09-09","D.J. Reyburn","PHI","TB","2","1","138","8","8.6","130","129.4","0.6","94.2","93.7","0.5","92.8","-0.2","0.72"
"","2024-09-09","Jim Wolf","NYY","KC","10","4","187","13","14.9","174","172.1","1.9","93","92","1","92.5","-0.33","2.21"
"","2024-09-09","John Tumpane","MIN","LAA","2","6","154","6","8.6","148","145.4","2.6","96.1","94.4","1.7","93.5","0.2","0.5"
"","2024-09-09","Todd Tichenor","LAD","CHC","4","10","155","8","9.2","147","145.8","1.2","94.8","94.1","0.8","93.5","-0.05","1.07"
"","2024-09-09","Emil Jimenez","CWS","CLE","3","5","174","6","12.6","168","161.4","6.6","96.6","92.8","3.8","94.8","0.41","0.91"
"","2024-09-09","Chad Fairchild","BOS","BAL","12","3","156","8","7.8","148","148.2","-0.2","94.9","95","-0.1","96.2","0.6","1.14"
"","2024-09-09","David Rackley","ATL","CIN","0","1","136","12","12.1","124","123.9","0.1","91.2","91.1","0.1","87.5","-0.1","1"
"","2024-09-08","Ryan Blakney","TEX","LAA","7","4","130","6","8.1","124","121.9","2.1","95.4","93.8","1.6","93.8","0.2","0.66"
"","2024-09-08","Nestor Ceja","STL","SEA","4","10","165","4","9.1","161","155.9","5.1","97.6","94.5","3.1","97","-0.34","0.68"
"","2024-09-08","Tom Hanahan","SD","SF","6","7","173","10","13.5","163","159.5","3.5","94.2","92.2","2","94.2","-0.4","1.52"
"","2024-09-08","Edwin Jimenez","PIT","WSH","7","3","113","8","8.3","105","104.7","0.3","92.9","92.7","0.3","92","-0.34","1.24"
"","2024-09-08","Quinn Wolcott","OAK","DET","1","9","176","9","13.5","167","162.5","4.5","94.9","92.3","2.6","96","-1.03","1.19"
"","2024-09-08","Brock Ballou","NYM","CIN","1","3","145","7","9.1","138","135.9","2.1","95.2","93.7","1.4","93.1","0.13","0.75"
"","2024-09-08","Roberto Ortiz","MIL","COL","1","4","116","4","6.8","112","109.2","2.8","96.6","94.1","2.4","95.7","-0.02","0.2"
"","2024-09-08","Nate Tomlinson","MIA","PHI","10","1","143","3","7.5","140","135.5","4.5","97.9","94.8","3.2","97.2","0.35","0.35"
"","2024-09-08","Dan Bellino","LAD","CLE","4","0","139","8","8.6","131","130.4","0.6","94.2","93.8","0.4","95","-0.13","0.83"
"","2024-09-08","Shane Livensparger","KC","MIN","2","0","128","6","9.2","122","118.8","3.2","95.3","92.8","2.5","94.5","0.13","0.71"
"","2024-09-08","Lance Barrett","HOU","AZ","6","12","189","14","11.7","175","177.3","-2.3","92.6","93.8","-1.2","94.2","0.57","2.41"
"","2024-09-08","Brian Walsh","CHC","NYY","2","1","149","6","15.7","143","133.3","9.7","96","89.5","6.5","93.3","-0.38","0.66"
"","2024-09-08","Andy Fletcher","BOS","CWS","2","7","131","8","7.9","123","123.1","-0.1","93.9","93.9","0","94.7","0.63","1.43"
"","2024-09-08","Mark Wegner","BAL","TB","0","2","141","5","6.9","136","134.1","1.9","96.5","95.1","1.3","97.9","0.02","0.56"
"","2024-09-08","Doug Eddings","ATL","TOR","4","3","157","8","9.3","149","147.7","1.3","94.9","94.1","0.8","93","0.39","0.71"
"","2024-09-07","Sean Barber","TEX","LAA","6","4","145","5","6.4","140","138.6","1.4","96.6","95.6","1","96.6","0.42","0.58"
"","2024-09-07","Will Little","STL","SEA","2","0","140","4","9.9","136","130.1","5.9","97.1","92.9","4.2","94.3","-0.23","0.49"
"","2024-09-07","Manny Gonzalez","SD","SF","3","6","139","11","8.8","128","130.2","-2.2","92.1","93.7","-1.6","93.5","-0.52","1.22"
"","2024-09-07","Hunter Wendelstedt","PIT","WSH","3","5","164","7","6.8","157","157.2","-0.2","95.7","95.9","-0.1","97","-0.65","0.65"
"","2024-09-07","Charlie Ramos","PIT","WSH","6","8","189","17","18.5","172","170.5","1.5","91","90.2","0.8","93.1","-1.11","3.53"
"","2024-09-07","Chris Guccione","OAK","DET","1","2","134","14","10.9","120","123.1","-3.1","89.6","91.9","-2.3","88.8","0.27","1.81"
"","2024-09-07","Ramon De Jesus","NYM","CIN","4","0","154","9","10.4","145","143.6","1.4","94.2","93.3","0.9","92.2","0.27","1.07"
"","2024-09-07","Paul Clemons","MIL","COL","5","2","122","8","11.8","114","110.2","3.8","93.4","90.3","3.1","93.4","0.2","0.76"
"","2024-09-07","Chris Segal","MIA","PHI","9","5","158","13","11.5","145","146.5","-1.5","91.8","92.7","-0.9","92.4","0.04","1.82"
"","2024-09-07","Alex Tosi","LAD","CLE","7","2","155","9","7.1","146","147.9","-1.9","94.2","95.4","-1.2","95.5","-0.19","0.77"
"","2024-09-07","Chris Conroy","KC","MIN","4","2","110","11","9.7","99","100.3","-1.3","90","91.1","-1.1","92.7","-0.02","0.74"
"","2024-09-07","Alfonso Márquez","HOU","AZ","11","5","160","10","9.6","150","150.4","-0.4","93.8","94","-0.3","96.9","-1.05","1.43"
"","2024-09-07","Mark Carlson","CHC","NYY","0","2","166","8","13.3","158","152.7","5.3","95.2","92","3.2","95.8","0.56","1.52"
"","2024-09-07","Mike Muchlinski","BOS","CWS","7","5","150","10","10.7","140","139.3","0.7","93.3","92.9","0.5","94","0.09","0.87"
"","2024-09-07","Bruce Dreckman","BAL","TB","1","7","150","6","9.4","144","140.6","3.4","96","93.7","2.3","94.7","-0.36","0.66"
