game_date,home_team,away_team,catcher_id,Name,MLBAMID,Team,STD_POS
2024-04-19,CHC,MIA,665804,Miguel Amaya,665804,CHC,C
2024-04-19,CHC,MIA,663743,Nick Fortes,663743,MIA,C
2024-04-19,CIN,LAA,663886,Tyler Stephenson,663886,CIN,C
2024-04-19,CIN,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-04-19,CLE,OAK,666310,Bo Naylor,666310,CLE,C
2024-04-19,CLE,OAK,669127,Shea Langeliers,669127,OAK,C
2024-04-19,KC,BAL,521692,Salvador Perez,521692,KC,C/1B
2024-04-19,KC,BAL,668939,Adley Rutschman,668939,BAL,C
2024-04-19,LAD,NYM,553882,Omar Narvaez,553882,HOU,C
2024-04-19,LAD,NYM,669257,Will Smith,669257,LAD,C
2024-04-19,LAD,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-04-19,MIN,DET,608348,Carson Kelly,608348,TEX,C
2024-04-19,MIN,DET,543877,Christian Vazquez,543877,MIN,C
2024-04-19,NYY,TB,624431,Jose Trevino,624431,NYY,C
2024-04-19,NYY,TB,666163,Ben Rortvedt,666163,TB,C
2024-04-19,PHI,CWS,592663,J.T. Realmuto,592663,PHI,C
2024-04-19,PIT,BOS,657136,Connor Wong,657136,BOS,C/1B
2024-04-19,PIT,BOS,680779,Henry Davis,680779,PIT,C/OF
2024-04-19,SD,TOR,643376,Danny Jansen,643376,BOS,C
2024-04-19,SD,TOR,669134,Luis Campusano,669134,SD,C
2024-04-19,SD,TOR,543309,Kyle Higashioka,543309,SD,C
2024-04-19,SF,AZ,672515,Gabriel Moreno,672515,ARI,C
2024-04-19,SF,AZ,608596,Tom Murphy,608596,SF,C
2024-04-19,STL,MIL,661388,William Contreras,661388,MIL,C
2024-04-19,STL,MIL,575929,Willson Contreras,575929,STL,C
2024-04-19,WSH,HOU,673237,Yainer Diaz,673237,HOU,C
2024-04-19,WSH,HOU,656180,Riley Adams,656180,WSH,C
2024-04-18,BOS,CLE,666310,Bo Naylor,666310,CLE,C
2024-04-18,DET,TEX,641680,Jonah Heim,641680,TEX,C
2024-04-18,DET,TEX,668670,Jake Rogers,668670,DET,C
2024-04-18,DET,TEX,608348,Carson Kelly,608348,TEX,C
2024-04-18,SF,AZ,672275,Patrick Bailey,672275,SF,C
2024-04-18,SF,AZ,672515,Gabriel Moreno,672515,ARI,C
2024-04-18,TB,LAA,650907,Rene Pinto,650907,TB,C
2024-04-18,TB,LAA,642136,Matt Thaiss,642136,LAA,C
2024-04-17,AZ,CHC,543228,Yan Gomes,543228,FA,C
2024-04-17,BAL,MIN,680777,Ryan Jeffers,680777,MIN,C
2024-04-17,BAL,MIN,668939,Adley Rutschman,668939,BAL,C
2024-04-17,BOS,CLE,657136,Connor Wong,657136,BOS,C/1B
2024-04-17,BOS,CLE,595978,Austin Hedges,595978,CLE,C
2024-04-17,CWS,KC,686676,Korey Lee,686676,CHW,C
2024-04-17,CWS,KC,666023,Freddy Fermin,666023,KC,C
2024-04-17,CWS,KC,521692,Salvador Perez,521692,KC,C/1B
2024-04-17,DET,TEX,641680,Jonah Heim,641680,TEX,C
2024-04-17,DET,TEX,608348,Carson Kelly,608348,TEX,C
2024-04-17,DET,TEX,668670,Jake Rogers,668670,DET,C
2024-04-17,HOU,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-04-17,HOU,ATL,605170,Victor Caratini,605170,HOU,C
2024-04-17,LAD,WSH,656180,Riley Adams,656180,WSH,C
2024-04-17,LAD,WSH,669257,Will Smith,669257,LAD,C
2024-04-17,MIA,SF,672275,Patrick Bailey,672275,SF,C
2024-04-17,MIA,SF,663743,Nick Fortes,663743,MIA,C
2024-04-17,MIA,SF,640902,Jhonny Pereda,640902,MIA,C
2024-04-17,MIL,SD,661388,William Contreras,661388,MIL,C
2024-04-17,MIL,SD,543309,Kyle Higashioka,543309,SD,C
2024-04-17,NYM,PIT,682626,Francisco Alvarez,682626,NYM,C
2024-04-17,NYM,PIT,680779,Henry Davis,680779,PIT,C/OF
2024-04-17,OAK,STL,669127,Shea Langeliers,669127,OAK,C
2024-04-17,OAK,STL,671056,Ivan Herrera,671056,STL,C
2024-04-17,PHI,COL,592663,J.T. Realmuto,592663,PHI,C
2024-04-17,PHI,COL,553869,Elias Diaz,553869,SD,C
2024-04-17,PHI,COL,607732,Jacob Stallings,607732,COL,C
2024-04-17,SEA,CIN,663728,Cal Raleigh,663728,SEA,C
2024-04-17,SEA,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-04-17,TB,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-04-17,TB,LAA,650907,Rene Pinto,650907,TB,C
2024-04-17,TOR,NYY,624431,Jose Trevino,624431,NYY,C
2024-04-17,TOR,NYY,672386,Alejandro Kirk,672386,TOR,C
2024-04-17,TOR,NYY,669224,Austin Wells,669224,NYY,C
2024-04-16,AZ,CHC,665804,Miguel Amaya,665804,CHC,C
2024-04-16,AZ,CHC,672515,Gabriel Moreno,672515,ARI,C
2024-04-16,BAL,MIN,543510,James McCann,543510,BAL,C
2024-04-16,BAL,MIN,543877,Christian Vazquez,543877,MIN,C
2024-04-16,BOS,CLE,666310,Bo Naylor,666310,CLE,C
2024-04-16,BOS,CLE,657136,Connor Wong,657136,BOS,C/1B
2024-04-16,DET,TEX,668670,Jake Rogers,668670,DET,C
2024-04-16,HOU,ATL,644433,Chadwick Tromp,644433,ATL,C
2024-04-16,HOU,ATL,673237,Yainer Diaz,673237,HOU,C
2024-04-16,LAD,WSH,605131,Austin Barnes,605131,LAD,C
2024-04-16,LAD,WSH,686452,Drew Millas,686452,WSH,C
2024-04-16,MIA,SF,663743,Nick Fortes,663743,MIA,C
2024-04-16,MIA,SF,672275,Patrick Bailey,672275,SF,C
2024-04-16,MIA,SF,608596,Tom Murphy,608596,SF,C
2024-04-16,MIL,SD,669134,Luis Campusano,669134,SD,C
2024-04-16,MIL,SD,661388,William Contreras,661388,MIL,C
2024-04-16,NYM,PIT,553882,Omar Narvaez,553882,HOU,C
2024-04-16,NYM,PIT,680779,Henry Davis,680779,PIT,C/OF
2024-04-16,OAK,STL,575929,Willson Contreras,575929,STL,C
2024-04-16,OAK,STL,668832,Kyle McCann,668832,OAK,C
2024-04-16,PHI,COL,592663,J.T. Realmuto,592663,PHI,C
2024-04-16,PHI,COL,553869,Elias Diaz,553869,SD,C
2024-04-16,SEA,CIN,663728,Cal Raleigh,663728,SEA,C
2024-04-16,SEA,CIN,571912,Luke Maile,571912,CIN,C
2024-04-16,TB,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-04-16,TB,LAA,650907,Rene Pinto,650907,TB,C
2024-04-16,TB,LAA,666163,Ben Rortvedt,666163,TB,C
2024-04-16,TOR,NYY,643376,Danny Jansen,643376,BOS,C
2024-04-16,TOR,NYY,624431,Jose Trevino,624431,NYY,C
2024-04-15,AZ,CHC,543228,Yan Gomes,543228,FA,C
2024-04-15,AZ,CHC,672515,Gabriel Moreno,672515,ARI,C
2024-04-15,AZ,CHC,665804,Miguel Amaya,665804,CHC,C
2024-04-15,BAL,MIN,668939,Adley Rutschman,668939,BAL,C
2024-04-15,BAL,MIN,680777,Ryan Jeffers,680777,MIN,C
2024-04-15,BOS,CLE,666310,Bo Naylor,666310,CLE,C
2024-04-15,CWS,KC,666023,Freddy Fermin,666023,KC,C
2024-04-15,CWS,KC,686676,Korey Lee,686676,CHW,C
2024-04-15,DET,TEX,641680,Jonah Heim,641680,TEX,C
2024-04-15,DET,TEX,608348,Carson Kelly,608348,TEX,C
2024-04-15,HOU,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-04-15,HOU,ATL,673237,Yainer Diaz,673237,HOU,C
2024-04-15,LAD,WSH,656180,Riley Adams,656180,WSH,C
2024-04-15,LAD,WSH,669257,Will Smith,669257,LAD,C
2024-04-15,MIA,SF,672275,Patrick Bailey,672275,SF,C
2024-04-15,MIA,SF,663743,Nick Fortes,663743,MIA,C
2024-04-15,MIL,SD,669134,Luis Campusano,669134,SD,C
2024-04-15,MIL,SD,661388,William Contreras,661388,MIL,C
2024-04-15,NYM,PIT,682626,Francisco Alvarez,682626,NYM,C
2024-04-15,NYM,PIT,680779,Henry Davis,680779,PIT,C/OF
2024-04-15,OAK,STL,575929,Willson Contreras,575929,STL,C
2024-04-15,OAK,STL,669127,Shea Langeliers,669127,OAK,C
2024-04-15,PHI,COL,607732,Jacob Stallings,607732,COL,C
2024-04-15,PHI,COL,592663,J.T. Realmuto,592663,PHI,C
2024-04-15,PHI,COL,553869,Elias Diaz,553869,SD,C
2024-04-15,SEA,CIN,663728,Cal Raleigh,663728,SEA,C
2024-04-15,SEA,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-04-15,TB,LAA,642136,Matt Thaiss,642136,LAA,C
2024-04-15,TB,LAA,650907,Rene Pinto,650907,TB,C
2024-04-15,TOR,NYY,672386,Alejandro Kirk,672386,TOR,C
2024-04-15,TOR,NYY,669224,Austin Wells,669224,NYY,C
2024-04-14,AZ,STL,671056,Ivan Herrera,671056,STL,C
2024-04-14,BAL,MIL,668939,Adley Rutschman,668939,BAL,C
2024-04-14,BAL,MIL,596142,Gary Sanchez,596142,MIL,C
2024-04-14,BOS,LAA,657136,Connor Wong,657136,BOS,C/1B
2024-04-14,BOS,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-04-14,CWS,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-04-14,CWS,CIN,686676,Korey Lee,686676,CHW,C
2024-04-14,CLE,NYY,669224,Austin Wells,669224,NYY,C
2024-04-14,CLE,NYY,666310,Bo Naylor,666310,CLE,C
2024-04-14,CLE,NYY,681807,David Fry,681807,CLE,C/1B/ OF
2024-04-14,CLE,NYY,624431,Jose Trevino,624431,NYY,C
2024-04-14,CLE,NYY,595978,Austin Hedges,595978,CLE,C
2024-04-14,DET,MIN,608348,Carson Kelly,608348,TEX,C
2024-04-14,DET,MIN,543877,Christian Vazquez,543877,MIN,C
2024-04-14,HOU,TEX,605170,Victor Caratini,605170,HOU,C
2024-04-14,HOU,TEX,641680,Jonah Heim,641680,TEX,C
2024-04-14,LAD,SD,669134,Luis Campusano,669134,SD,C
2024-04-14,LAD,SD,669257,Will Smith,669257,LAD,C
2024-04-14,MIA,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-04-14,MIA,ATL,663743,Nick Fortes,663743,MIA,C
2024-04-14,MIA,ATL,644433,Chadwick Tromp,644433,ATL,C
2024-04-14,NYM,KC,682626,Francisco Alvarez,682626,NYM,C
2024-04-14,NYM,KC,666023,Freddy Fermin,666023,KC,C
2024-04-14,NYM,KC,521692,Salvador Perez,521692,KC,C/1B
2024-04-14,OAK,WSH,669127,Shea Langeliers,669127,OAK,C
2024-04-14,OAK,WSH,656180,Riley Adams,656180,WSH,C
2024-04-14,PHI,PIT,663698,Joey Bart,663698,PIT,C
2024-04-14,PHI,PIT,592663,J.T. Realmuto,592663,PHI,C
2024-04-14,SEA,CHC,543228,Yan Gomes,543228,FA,C
2024-04-14,SEA,CHC,663728,Cal Raleigh,663728,SEA,C
2024-04-14,TB,SF,650907,Rene Pinto,650907,TB,C
2024-04-14,TB,SF,608596,Tom Murphy,608596,SF,C
2024-04-14,TOR,COL,672386,Alejandro Kirk,672386,TOR,C
2024-04-14,TOR,COL,607732,Jacob Stallings,607732,COL,C
2024-04-13,AZ,STL,672515,Gabriel Moreno,672515,ARI,C
2024-04-13,AZ,STL,575929,Willson Contreras,575929,STL,C
2024-04-13,BAL,MIL,661388,William Contreras,661388,MIL,C
2024-04-13,BAL,MIL,543510,James McCann,543510,BAL,C
2024-04-13,BOS,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-04-13,CWS,CIN,571912,Luke Maile,571912,CIN,C
2024-04-13,CLE,NYY,669224,Austin Wells,669224,NYY,C
2024-04-13,CLE,NYY,681807,David Fry,681807,CLE,C/1B/ OF
2024-04-13,CLE,NYY,624431,Jose Trevino,624431,NYY,C
2024-04-13,CLE,NYY,666310,Bo Naylor,666310,CLE,C
2024-04-13,DET,MIN,680777,Ryan Jeffers,680777,MIN,C
2024-04-13,DET,MIN,608348,Carson Kelly,608348,TEX,C
2024-04-13,DET,MIN,668670,Jake Rogers,668670,DET,C
2024-04-13,DET,MIN,543877,Christian Vazquez,543877,MIN,C
2024-04-13,HOU,TEX,673237,Yainer Diaz,673237,HOU,C
2024-04-13,HOU,TEX,641680,Jonah Heim,641680,TEX,C
2024-04-13,LAD,SD,669257,Will Smith,669257,LAD,C
2024-04-13,LAD,SD,664954,Brett Sullivan,664954,SD,C
2024-04-13,LAD,SD,543309,Kyle Higashioka,543309,SD,C
2024-04-13,MIA,ATL,542194,Christian Bethancourt,542194,CHC,C
2024-04-13,MIA,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-04-13,NYM,KC,666023,Freddy Fermin,666023,KC,C
2024-04-13,NYM,KC,553882,Omar Narvaez,553882,HOU,C
2024-04-13,OAK,WSH,656180,Riley Adams,656180,WSH,C
2024-04-13,OAK,WSH,669127,Shea Langeliers,669127,OAK,C
2024-04-13,PHI,PIT,680779,Henry Davis,680779,PIT,C/OF
2024-04-13,PHI,PIT,596117,Garrett Stubbs,596117,PHI,C
2024-04-13,SEA,CHC,665804,Miguel Amaya,665804,CHC,C
2024-04-13,SEA,CHC,663728,Cal Raleigh,663728,SEA,C
2024-04-13,SEA,CHC,664874,Seby Zavala,664874,FA,C
2024-04-13,TB,SF,672275,Patrick Bailey,672275,SF,C
2024-04-13,TB,SF,650907,Rene Pinto,650907,TB,C
2024-04-13,TB,SF,666163,Ben Rortvedt,666163,TB,C
2024-04-13,TOR,COL,661531,Brian Serven,661531,FA,C
2024-04-13,TOR,COL,553869,Elias Diaz,553869,SD,C
2024-04-12,AZ,STL,575929,Willson Contreras,575929,STL,C
2024-04-12,AZ,STL,672515,Gabriel Moreno,672515,ARI,C
2024-04-12,BAL,MIL,661388,William Contreras,661388,MIL,C
2024-04-12,BAL,MIL,543510,James McCann,543510,BAL,C
2024-04-12,BOS,LAA,681351,Logan O’Hoppe,681351,LAA,C
2024-04-12,BOS,LAA,657136,Connor Wong,657136,BOS,C/1B
2024-04-12,CWS,CIN,663886,Tyler Stephenson,663886,CIN,C
2024-04-12,DET,MIN,668670,Jake Rogers,668670,DET,C
2024-04-12,DET,MIN,680777,Ryan Jeffers,680777,MIN,C
2024-04-12,HOU,TEX,641680,Jonah Heim,641680,TEX,C
2024-04-12,HOU,TEX,673237,Yainer Diaz,673237,HOU,C
2024-04-12,LAD,SD,669134,Luis Campusano,669134,SD,C
2024-04-12,LAD,SD,669257,Will Smith,669257,LAD,C
2024-04-12,MIA,ATL,518595,Travis d’Arnaud,518595,ATL,C
2024-04-12,MIA,ATL,542194,Christian Bethancourt,542194,CHC,C
2024-04-12,MIA,ATL,663743,Nick Fortes,663743,MIA,C
2024-04-12,NYM,KC,682626,Francisco Alvarez,682626,NYM,C
2024-04-12,NYM,KC,521692,Salvador Perez,521692,KC,C/1B
2024-04-12,OAK,WSH,656180,Riley Adams,656180,WSH,C
2024-04-12,OAK,WSH,669127,Shea Langeliers,669127,OAK,C
2024-04-12,PHI,PIT,680779,Henry Davis,680779,PIT,C/OF
2024-04-12,PHI,PIT,592663,J.T. Realmuto,592663,PHI,C
2024-04-12,SEA,CHC,663728,Cal Raleigh,663728,SEA,C
2024-04-12,SEA,CHC,543228,Yan Gomes,543228,FA,C
2024-04-12,TB,SF,666163,Ben Rortvedt,666163,TB,C
2024-04-12,TB,SF,672275,Patrick Bailey,672275,SF,C
2024-04-12,TOR,COL,553869,Elias Diaz,553869,SD,C
2024-04-12,TOR,COL,661531,Brian Serven,661531,FA,C
2024-04-12,TOR,COL,672386,Alejandro Kirk,672386,TOR,C
2024-04-11,ATL,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-04-11,ATL,NYM,644433,Chadwick Tromp,644433,ATL,C
2024-04-11,BOS,BAL,668939,Adley Rutschman,668939,BAL,C
2024-04-11,BOS,BAL,657136,Connor Wong,657136,BOS,C/1B
2024-04-11,KC,HOU,666023,Freddy Fermin,666023,KC,C
2024-04-11,KC,HOU,605170,Victor Caratini,605170,HOU,C
2024-04-11,PHI,PIT,592663,J.T. Realmuto,592663,PHI,C
2024-04-11,PHI,PIT,680779,Henry Davis,680779,PIT,C/OF
2024-04-11,TEX,OAK,669127,Shea Langeliers,669127,OAK,C
2024-04-11,TEX,OAK,641680,Jonah Heim,641680,TEX,C
2024-04-11,TEX,OAK,668832,Kyle McCann,668832,OAK,C
2024-04-10,BOS,BAL,668939,Adley Rutschman,668939,BAL,C
2024-04-10,BOS,BAL,657136,Connor Wong,657136,BOS,C/1B
2024-04-10,CIN,MIL,661388,William Contreras,661388,MIL,C
2024-04-10,CIN,MIL,571912,Luke Maile,571912,CIN,C
2024-04-10,CLE,CWS,666310,Bo Naylor,666310,CLE,C
2024-04-10,CLE,CWS,686676,Korey Lee,686676,CHW,C
2024-04-10,COL,AZ,607732,Jacob Stallings,607732,COL,C
2024-04-10,KC,HOU,666023,Freddy Fermin,666023,KC,C
2024-04-10,KC,HOU,673237,Yainer Diaz,673237,HOU,C
2024-04-10,KC,HOU,521692,Salvador Perez,521692,KC,C/1B
2024-04-10,LAA,TB,666163,Ben Rortvedt,666163,TB,C
2024-04-10,LAA,TB,642136,Matt Thaiss,642136,LAA,C
2024-04-10,MIN,LAD,543877,Christian Vazquez,543877,MIN,C
2024-04-10,MIN,LAD,605131,Austin Barnes,605131,LAD,C
2024-04-10,NYY,MIA,663743,Nick Fortes,663743,MIA,C
2024-04-10,NYY,MIA,624431,Jose Trevino,624431,NYY,C
2024-04-10,SD,CHC,669134,Luis Campusano,669134,SD,C
2024-04-10,SD,CHC,665804,Miguel Amaya,665804,CHC,C
2024-04-10,SF,WSH,608596,Tom Murphy,608596,SF,C
2024-04-10,SF,WSH,686452,Drew Millas,686452,WSH,C
2024-04-10,STL,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-04-10,STL,PHI,671056,Ivan Herrera,671056,STL,C
2024-04-10,TEX,OAK,641680,Jonah Heim,641680,TEX,C
2024-04-10,TEX,OAK,669127,Shea Langeliers,669127,OAK,C
2024-04-10,TOR,SEA,663728,Cal Raleigh,663728,SEA,C
2024-04-10,TOR,SEA,672386,Alejandro Kirk,672386,TOR,C
2024-04-09,ATL,NYM,518595,Travis d’Arnaud,518595,ATL,C
2024-04-09,ATL,NYM,553882,Omar Narvaez,553882,HOU,C
2024-04-09,BOS,BAL,668939,Adley Rutschman,668939,BAL,C
2024-04-09,BOS,BAL,657136,Connor Wong,657136,BOS,C/1B
2024-04-09,CIN,MIL,661388,William Contreras,661388,MIL,C
2024-04-09,CIN,MIL,663886,Tyler Stephenson,663886,CIN,C
2024-04-09,CLE,CWS,666310,Bo Naylor,666310,CLE,C
2024-04-09,COL,AZ,672515,Gabriel Moreno,672515,ARI,C
2024-04-09,COL,AZ,553869,Elias Diaz,553869,SD,C
2024-04-09,KC,HOU,673237,Yainer Diaz,673237,HOU,C
2024-04-09,KC,HOU,521692,Salvador Perez,521692,KC,C/1B
2024-04-09,LAA,TB,650907,Rene Pinto,650907,TB,C
2024-04-09,LAA,TB,681351,Logan O’Hoppe,681351,LAA,C
2024-04-09,MIN,LAD,669257,Will Smith,669257,LAD,C
2024-04-09,MIN,LAD,680777,Ryan Jeffers,680777,MIN,C
2024-04-09,NYY,MIA,669224,Austin Wells,669224,NYY,C
2024-04-09,NYY,MIA,542194,Christian Bethancourt,542194,CHC,C
2024-04-09,PIT,DET,668670,Jake Rogers,668670,DET,C
2024-04-09,PIT,DET,680779,Henry Davis,680779,PIT,C/OF
2024-04-09,PIT,DET,608348,Carson Kelly,608348,TEX,C
2024-04-09,SD,CHC,543228,Yan Gomes,543228,FA,C
2024-04-09,SD,CHC,669134,Luis Campusano,669134,SD,C
2024-04-09,SF,WSH,656180,Riley Adams,656180,WSH,C
2024-04-09,SF,WSH,608596,Tom Murphy,608596,SF,C
2024-04-09,SF,WSH,672275,Patrick Bailey,672275,SF,C
2024-04-09,STL,PHI,671056,Ivan Herrera,671056,STL,C
2024-04-09,STL,PHI,596117,Garrett Stubbs,596117,PHI,C
2024-04-09,STL,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-04-09,TEX,OAK,669127,Shea Langeliers,669127,OAK,C
2024-04-09,TEX,OAK,641680,Jonah Heim,641680,TEX,C
2024-04-09,TOR,SEA,672386,Alejandro Kirk,672386,TOR,C
2024-04-09,TOR,SEA,663728,Cal Raleigh,663728,SEA,C
2024-04-08,ATL,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-04-08,ATL,NYM,518595,Travis d’Arnaud,518595,ATL,C
2024-04-08,CIN,MIL,663886,Tyler Stephenson,663886,CIN,C
2024-04-08,CIN,MIL,661388,William Contreras,661388,MIL,C
2024-04-08,CLE,CWS,595978,Austin Hedges,595978,CLE,C
2024-04-08,CLE,CWS,686676,Korey Lee,686676,CHW,C
2024-04-08,COL,AZ,553869,Elias Diaz,553869,SD,C
2024-04-08,COL,AZ,672515,Gabriel Moreno,672515,ARI,C
2024-04-08,LAA,TB,681351,Logan O’Hoppe,681351,LAA,C
2024-04-08,LAA,TB,650907,Rene Pinto,650907,TB,C
2024-04-08,MIN,LAD,669257,Will Smith,669257,LAD,C
2024-04-08,MIN,LAD,543877,Christian Vazquez,543877,MIN,C
2024-04-08,NYY,MIA,624431,Jose Trevino,624431,NYY,C
2024-04-08,NYY,MIA,663743,Nick Fortes,663743,MIA,C
2024-04-08,PIT,DET,663698,Joey Bart,663698,PIT,C
2024-04-08,PIT,DET,668670,Jake Rogers,668670,DET,C
2024-04-08,SD,CHC,669134,Luis Campusano,669134,SD,C
2024-04-08,SD,CHC,665804,Miguel Amaya,665804,CHC,C
2024-04-08,SF,WSH,660688,Keibert Ruiz,660688,WSH,C
2024-04-08,SF,WSH,672275,Patrick Bailey,672275,SF,C
2024-04-08,STL,PHI,596117,Garrett Stubbs,596117,PHI,C
2024-04-08,STL,PHI,671056,Ivan Herrera,671056,STL,C
2024-04-08,TEX,HOU,605170,Victor Caratini,605170,HOU,C
2024-04-08,TOR,SEA,672386,Alejandro Kirk,672386,TOR,C
2024-04-08,TOR,SEA,663728,Cal Raleigh,663728,SEA,C
2024-04-07,ATL,AZ,644433,Chadwick Tromp,644433,ATL,C
2024-04-07,ATL,AZ,672515,Gabriel Moreno,672515,ARI,C
2024-04-07,CHC,LAD,665804,Miguel Amaya,665804,CHC,C
2024-04-07,CHC,LAD,669257,Will Smith,669257,LAD,C
2024-04-07,CIN,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-04-07,CIN,NYM,571912,Luke Maile,571912,CIN,C
2024-04-07,COL,TB,666163,Ben Rortvedt,666163,TB,C
2024-04-07,COL,TB,553869,Elias Diaz,553869,SD,C
2024-04-07,COL,TB,607732,Jacob Stallings,607732,COL,C
2024-04-07,DET,OAK,669127,Shea Langeliers,669127,OAK,C
2024-04-07,DET,OAK,608348,Carson Kelly,608348,TEX,C
2024-04-07,KC,CWS,666023,Freddy Fermin,666023,KC,C
2024-04-07,KC,CWS,686676,Korey Lee,686676,CHW,C
2024-04-07,LAA,BOS,681351,Logan O’Hoppe,681351,LAA,C
2024-04-07,MIL,SEA,661388,William Contreras,661388,MIL,C
2024-04-07,MIL,SEA,664874,Seby Zavala,664874,FA,C
2024-04-07,NYY,TOR,669224,Austin Wells,669224,NYY,C
2024-04-07,NYY,TOR,672386,Alejandro Kirk,672386,TOR,C
2024-04-07,PIT,BAL,543510,James McCann,543510,BAL,C
2024-04-07,PIT,BAL,680779,Henry Davis,680779,PIT,C/OF
2024-04-07,SF,SD,672275,Patrick Bailey,672275,SF,C
2024-04-07,SF,SD,543309,Kyle Higashioka,543309,SD,C
2024-04-07,STL,MIA,542194,Christian Bethancourt,542194,CHC,C
2024-04-07,STL,MIA,671056,Ivan Herrera,671056,STL,C
2024-04-07,TEX,HOU,673237,Yainer Diaz,673237,HOU,C
2024-04-07,TEX,HOU,641680,Jonah Heim,641680,TEX,C
2024-04-07,WSH,PHI,656180,Riley Adams,656180,WSH,C
2024-04-07,WSH,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-04-06,ATL,AZ,518595,Travis d’Arnaud,518595,ATL,C
2024-04-06,ATL,AZ,672515,Gabriel Moreno,672515,ARI,C
2024-04-06,CHC,LAD,605131,Austin Barnes,605131,LAD,C
2024-04-06,CHC,LAD,543228,Yan Gomes,543228,FA,C
2024-04-06,CIN,NYM,663886,Tyler Stephenson,663886,CIN,C
2024-04-06,CIN,NYM,553882,Omar Narvaez,553882,HOU,C
2024-04-06,COL,TB,666163,Ben Rortvedt,666163,TB,C
2024-04-06,COL,TB,553869,Elias Diaz,553869,SD,C
2024-04-06,DET,OAK,669127,Shea Langeliers,669127,OAK,C
2024-04-06,DET,OAK,608348,Carson Kelly,608348,TEX,C
2024-04-06,KC,CWS,521692,Salvador Perez,521692,KC,C/1B
2024-04-06,KC,CWS,686676,Korey Lee,686676,CHW,C
2024-04-06,LAA,BOS,681351,Logan O’Hoppe,681351,LAA,C
2024-04-06,LAA,BOS,657136,Connor Wong,657136,BOS,C/1B
2024-04-06,MIL,SEA,663728,Cal Raleigh,663728,SEA,C
2024-04-06,MIL,SEA,596142,Gary Sanchez,596142,MIL,C
2024-04-06,MIN,CLE,681807,David Fry,681807,CLE,C/1B/ OF
2024-04-06,MIN,CLE,680777,Ryan Jeffers,680777,MIN,C
2024-04-06,NYY,TOR,669224,Austin Wells,669224,NYY,C
2024-04-06,NYY,TOR,672386,Alejandro Kirk,672386,TOR,C
2024-04-06,NYY,TOR,661531,Brian Serven,661531,FA,C
2024-04-06,PIT,BAL,668939,Adley Rutschman,668939,BAL,C
2024-04-06,PIT,BAL,663698,Joey Bart,663698,PIT,C
2024-04-06,PIT,BAL,543510,James McCann,543510,BAL,C
2024-04-06,SF,SD,669134,Luis Campusano,669134,SD,C
2024-04-06,SF,SD,608596,Tom Murphy,608596,SF,C
2024-04-06,STL,MIA,671056,Ivan Herrera,671056,STL,C
2024-04-06,STL,MIA,542194,Christian Bethancourt,542194,CHC,C
2024-04-06,STL,MIA,663743,Nick Fortes,663743,MIA,C
2024-04-06,TEX,HOU,641680,Jonah Heim,641680,TEX,C
2024-04-06,TEX,HOU,673237,Yainer Diaz,673237,HOU,C
2024-04-06,WSH,PHI,592663,J.T. Realmuto,592663,PHI,C
2024-04-06,WSH,PHI,660688,Keibert Ruiz,660688,WSH,C
2024-04-05,ATL,AZ,672515,Gabriel Moreno,672515,ARI,C
2024-04-05,ATL,AZ,518595,Travis d’Arnaud,518595,ATL,C
2024-04-05,CHC,LAD,543228,Yan Gomes,543228,FA,C
2024-04-05,CHC,LAD,669257,Will Smith,669257,LAD,C
2024-04-05,CIN,NYM,682626,Francisco Alvarez,682626,NYM,C
2024-04-05,CIN,NYM,571912,Luke Maile,571912,CIN,C
2024-04-05,COL,TB,666163,Ben Rortvedt,666163,TB,C
2024-04-05,COL,TB,553869,Elias Diaz,553869,SD,C
2024-04-05,COL,TB,650907,Rene Pinto,650907,TB,C
2024-04-05,DET,OAK,608348,Carson Kelly,608348,TEX,C
2024-04-05,DET,OAK,669127,Shea Langeliers,669127,OAK,C
2024-04-05,DET,OAK,668670,Jake Rogers,668670,DET,C
2024-04-05,KC,CWS,666023,Freddy Fermin,666023,KC,C
2024-04-05,KC,CWS,686676,Korey Lee,686676,CHW,C
2024-04-05,KC,CWS,521692,Salvador Perez,521692,KC,C/1B
2024-04-05,LAA,BOS,681351,Logan O’Hoppe,681351,LAA,C
2024-04-05,MIL,SEA,663728,Cal Raleigh,663728,SEA,C
